Time,Half,XPos,YPos
2224.8,Second Half
2224.9,Second Half
2225.0,Second Half
2225.1,Second Half
2225.2,Second Half
2225.3,Second Half
2225.4,Second Half
2225.5,Second Half
2225.6,Second Half
2225.7,Second Half
2225.8,Second Half
2225.9,Second Half
2226.0,Second Half
2226.1,Second Half
2226.2,Second Half
2226.3,Second Half
2226.4,Second Half
2226.5,Second Half
2226.6,Second Half
2226.7,Second Half
2226.8,Second Half
2226.9,Second Half
2227.0,Second Half
2227.1,Second Half
2227.2,Second Half
2227.3,Second Half
2227.4,Second Half
2227.5,Second Half
2227.6,Second Half
2227.7,Second Half
2227.8,Second Half
2227.9,Second Half
2228.0,Second Half
2228.1,Second Half
2228.2,Second Half
2228.3,Second Half
2228.4,Second Half
2228.5,Second Half
2228.6,Second Half
2228.7,Second Half
2228.8,Second Half
2228.9,Second Half
2229.0,Second Half
2229.1,Second Half
2229.2,Second Half
2229.3,Second Half
2229.4,Second Half
2229.5,Second Half
2229.6,Second Half
2229.7,Second Half
2229.8,Second Half
2229.9,Second Half
2230.0,Second Half
2230.1,Second Half
2230.2,Second Half
2230.3,Second Half
2230.4,Second Half
2230.5,Second Half
2230.6,Second Half
2230.7,Second Half
2230.8,Second Half
2230.9,Second Half
2231.0,Second Half
2231.1,Second Half
2231.2,Second Half
2231.3,Second Half
2231.4,Second Half
2231.5,Second Half
2231.6,Second Half
2231.7,Second Half
2231.8,Second Half
2231.9,Second Half
2232.0,Second Half
2232.1,Second Half
2232.2,Second Half
2232.3,Second Half
2232.4,Second Half
2232.5,Second Half
2232.6,Second Half
2232.7,Second Half
2232.8,Second Half
2232.9,Second Half
2233.0,Second Half
2233.1,Second Half
2233.2,Second Half
2233.3,Second Half
2233.4,Second Half
2233.5,Second Half
2233.6,Second Half
2233.7,Second Half
2233.8,Second Half
2233.9,Second Half
2234.0,Second Half
2234.1,Second Half
2234.2,Second Half
2234.3,Second Half
2234.4,Second Half
2234.5,Second Half
2234.6,Second Half
2234.7,Second Half
2234.8,Second Half
2234.9,Second Half
2235.0,Second Half
2235.1,Second Half
2235.2,Second Half
2235.3,Second Half
2235.4,Second Half
2235.5,Second Half
2235.6,Second Half
2235.7,Second Half
2235.8,Second Half
2235.9,Second Half
2236.0,Second Half
2236.1,Second Half
2236.2,Second Half
2236.3,Second Half
2236.4,Second Half
2236.5,Second Half
2236.6,Second Half
2236.7,Second Half
2236.8,Second Half
2236.9,Second Half
2237.0,Second Half
2237.1,Second Half
2237.2,Second Half
2237.3,Second Half
2237.4,Second Half
2237.5,Second Half
2237.6,Second Half
2237.7,Second Half
2237.8,Second Half
2237.9,Second Half
2238.0,Second Half
2238.1,Second Half
2238.2,Second Half
2238.3,Second Half
2238.4,Second Half
2238.5,Second Half
2238.6,Second Half
2238.7,Second Half
2238.8,Second Half
2238.9,Second Half
2239.0,Second Half
2239.1,Second Half
2239.2,Second Half
2239.3,Second Half
2239.4,Second Half
2239.5,Second Half
2239.6,Second Half
2239.7,Second Half
2239.8,Second Half
2239.9,Second Half
2240.0,Second Half
2240.1,Second Half
2240.2,Second Half
2240.3,Second Half
2240.4,Second Half
2240.5,Second Half
2240.6,Second Half
2240.7,Second Half
2240.8,Second Half
2240.9,Second Half
2241.0,Second Half
2241.1,Second Half
2241.2,Second Half
2241.3,Second Half
2241.4,Second Half
2241.5,Second Half
2241.6,Second Half
2241.7,Second Half
2241.8,Second Half
2241.9,Second Half
2242.0,Second Half
2242.1,Second Half
2242.2,Second Half
2242.3,Second Half
2242.4,Second Half
2242.5,Second Half
2242.6,Second Half
2242.7,Second Half
2242.8,Second Half
2242.9,Second Half
2243.0,Second Half
2243.1,Second Half
2243.2,Second Half
2243.3,Second Half
2243.4,Second Half
2243.5,Second Half
2243.6,Second Half
2243.7,Second Half
2243.8,Second Half
2243.9,Second Half
2244.0,Second Half
2244.1,Second Half
2244.2,Second Half
2244.3,Second Half
2244.4,Second Half
2244.5,Second Half
2244.6,Second Half
2244.7,Second Half
2244.8,Second Half
2244.9,Second Half
2245.0,Second Half
2245.1,Second Half
2245.2,Second Half
2245.3,Second Half
2245.4,Second Half
2245.5,Second Half
2245.6,Second Half
2245.7,Second Half
2245.8,Second Half
2245.9,Second Half
2246.0,Second Half
2246.1,Second Half
2246.2,Second Half
2246.3,Second Half
2246.4,Second Half
2246.5,Second Half
2246.6,Second Half
2246.7,Second Half
2246.8,Second Half
2246.9,Second Half
2247.0,Second Half
2247.1,Second Half
2247.2,Second Half
2247.3,Second Half
2247.4,Second Half
2247.5,Second Half
2247.6,Second Half
2247.7,Second Half
2247.8,Second Half
2247.9,Second Half
2248.0,Second Half
2248.1,Second Half
2248.2,Second Half
2248.3,Second Half
2248.4,Second Half
2248.5,Second Half
2248.6,Second Half
2248.7,Second Half
2248.8,Second Half
2248.9,Second Half
2249.0,Second Half
2249.1,Second Half
2249.2,Second Half
2249.3,Second Half
2249.4,Second Half
2249.5,Second Half
2249.6,Second Half
2249.7,Second Half
2249.8,Second Half
2249.9,Second Half
2250.0,Second Half
2250.1,Second Half
2250.2,Second Half
2250.3,Second Half
2250.4,Second Half
2250.5,Second Half
2250.6,Second Half
2250.7,Second Half
2250.8,Second Half
2250.9,Second Half
2251.0,Second Half
2251.1,Second Half
2251.2,Second Half
2251.3,Second Half
2251.4,Second Half
2251.5,Second Half
2251.6,Second Half
2251.7,Second Half
2251.8,Second Half
2251.9,Second Half
2252.0,Second Half
2252.1,Second Half
2252.2,Second Half
2252.3,Second Half
2252.4,Second Half
2252.5,Second Half
2252.6,Second Half
2252.7,Second Half
2252.8,Second Half
2252.9,Second Half
2253.0,Second Half
2253.1,Second Half
2253.2,Second Half
2253.3,Second Half
2253.4,Second Half
2253.5,Second Half
2253.6,Second Half
2253.7,Second Half
2253.8,Second Half
2253.9,Second Half
2254.0,Second Half
2254.1,Second Half
2254.2,Second Half
2254.3,Second Half
2254.4,Second Half
2254.5,Second Half
2254.6,Second Half
2254.7,Second Half
2254.8,Second Half
2254.9,Second Half
2255.0,Second Half
2255.1,Second Half
2255.2,Second Half
2255.3,Second Half
2255.4,Second Half
2255.5,Second Half
2255.6,Second Half
2255.7,Second Half
2255.8,Second Half
2255.9,Second Half
2256.0,Second Half
2256.1,Second Half
2256.2,Second Half
2256.3,Second Half
2256.4,Second Half
2256.5,Second Half
2256.6,Second Half
2256.7,Second Half
2256.8,Second Half
2256.9,Second Half
2257.0,Second Half
2257.1,Second Half
2257.2,Second Half
2257.3,Second Half
2257.4,Second Half
2257.5,Second Half
2257.6,Second Half
2257.7,Second Half
2257.8,Second Half
2257.9,Second Half
2258.0,Second Half
2258.1,Second Half
2258.2,Second Half
2258.3,Second Half
2258.4,Second Half
2258.5,Second Half
2258.6,Second Half
2258.7,Second Half
2258.8,Second Half
2258.9,Second Half
2259.0,Second Half
2259.1,Second Half
2259.2,Second Half
2259.3,Second Half
2259.4,Second Half
2259.5,Second Half
2259.6,Second Half
2259.7,Second Half
2259.8,Second Half
2259.9,Second Half
2260.0,Second Half
2260.1,Second Half
2260.2,Second Half
2260.3,Second Half
2260.4,Second Half
2260.5,Second Half
2260.6,Second Half
2260.7,Second Half
2260.8,Second Half
2260.9,Second Half
2261.0,Second Half
2261.1,Second Half
2261.2,Second Half
2261.3,Second Half
2261.4,Second Half
2261.5,Second Half
2261.6,Second Half
2261.7,Second Half
2261.8,Second Half
2261.9,Second Half
2262.0,Second Half
2262.1,Second Half
2262.2,Second Half
2262.3,Second Half
2262.4,Second Half
2262.5,Second Half
2262.6,Second Half
2262.7,Second Half
2262.8,Second Half
2262.9,Second Half
2263.0,Second Half
2263.1,Second Half
2263.2,Second Half
2263.3,Second Half
2263.4,Second Half
2263.5,Second Half
2263.6,Second Half
2263.7,Second Half
2263.8,Second Half
2263.9,Second Half
2264.0,Second Half
2264.1,Second Half
2264.2,Second Half
2264.3,Second Half
2264.4,Second Half
2264.5,Second Half
2264.6,Second Half
2264.7,Second Half
2264.8,Second Half
2264.9,Second Half
2265.0,Second Half
2265.1,Second Half
2265.2,Second Half
2265.3,Second Half
2265.4,Second Half
2265.5,Second Half
2265.6,Second Half
2265.7,Second Half
2265.8,Second Half
2265.9,Second Half
2266.0,Second Half
2266.1,Second Half
2266.2,Second Half
2266.3,Second Half
2266.4,Second Half
2266.5,Second Half
2266.6,Second Half
2266.7,Second Half
2266.8,Second Half
2266.9,Second Half
2267.0,Second Half
2267.1,Second Half
2267.2,Second Half
2267.3,Second Half
2267.4,Second Half
2267.5,Second Half
2267.6,Second Half
2267.7,Second Half
2267.8,Second Half
2267.9,Second Half
2268.0,Second Half
2268.1,Second Half
2268.2,Second Half
2268.3,Second Half
2268.4,Second Half
2268.5,Second Half
2268.6,Second Half
2268.7,Second Half
2268.8,Second Half
2268.9,Second Half
2269.0,Second Half
2269.1,Second Half
2269.2,Second Half
2269.3,Second Half
2269.4,Second Half
2269.5,Second Half
2269.6,Second Half
2269.7,Second Half
2269.8,Second Half
2269.9,Second Half
2270.0,Second Half
2270.1,Second Half
2270.2,Second Half
2270.3,Second Half
2270.4,Second Half
2270.5,Second Half
2270.6,Second Half
2270.7,Second Half
2270.8,Second Half
2270.9,Second Half
2271.0,Second Half
2271.1,Second Half
2271.2,Second Half
2271.3,Second Half
2271.4,Second Half
2271.5,Second Half
2271.6,Second Half
2271.7,Second Half
2271.8,Second Half
2271.9,Second Half
2272.0,Second Half
2272.1,Second Half
2272.2,Second Half
2272.3,Second Half
2272.4,Second Half
2272.5,Second Half
2272.6,Second Half
2272.7,Second Half
2272.8,Second Half
2272.9,Second Half
2273.0,Second Half
2273.1,Second Half
2273.2,Second Half
2273.3,Second Half
2273.4,Second Half
2273.5,Second Half
2273.6,Second Half
2273.7,Second Half
2273.8,Second Half
2273.9,Second Half
2274.0,Second Half
2274.1,Second Half
2274.2,Second Half
2274.3,Second Half
2274.4,Second Half
2274.5,Second Half
2274.6,Second Half
2274.7,Second Half
2274.8,Second Half
2274.9,Second Half
2275.0,Second Half
2275.1,Second Half
2275.2,Second Half
2275.3,Second Half
2275.4,Second Half
2275.5,Second Half
2275.6,Second Half
2275.7,Second Half
2275.8,Second Half
2275.9,Second Half
2276.0,Second Half
2276.1,Second Half
2276.2,Second Half
2276.3,Second Half
2276.4,Second Half
2276.5,Second Half
2276.6,Second Half
2276.7,Second Half
2276.8,Second Half
2276.9,Second Half
2277.0,Second Half
2277.1,Second Half
2277.2,Second Half
2277.3,Second Half
2277.4,Second Half
2277.5,Second Half
2277.6,Second Half
2277.7,Second Half
2277.8,Second Half
2277.9,Second Half
2278.0,Second Half
2278.1,Second Half
2278.2,Second Half
2278.3,Second Half
2278.4,Second Half
2278.5,Second Half
2278.6,Second Half
2278.7,Second Half
2278.8,Second Half
2278.9,Second Half
2279.0,Second Half
2279.1,Second Half
2279.2,Second Half
2279.3,Second Half
2279.4,Second Half
2279.5,Second Half
2279.6,Second Half
2279.7,Second Half
2279.8,Second Half
2279.9,Second Half
2280.0,Second Half
2280.1,Second Half
2280.2,Second Half
2280.3,Second Half
2280.4,Second Half
2280.5,Second Half
2280.6,Second Half
2280.7,Second Half
2280.8,Second Half
2280.9,Second Half
2281.0,Second Half
2281.1,Second Half
2281.2,Second Half
2281.3,Second Half
2281.4,Second Half
2281.5,Second Half
2281.6,Second Half
2281.7,Second Half
2281.8,Second Half
2281.9,Second Half
2282.0,Second Half
2282.1,Second Half
2282.2,Second Half
2282.3,Second Half
2282.4,Second Half
2282.5,Second Half
2282.6,Second Half
2282.7,Second Half
2282.8,Second Half
2282.9,Second Half
2283.0,Second Half
2283.1,Second Half
2283.2,Second Half
2283.3,Second Half
2283.4,Second Half
2283.5,Second Half
2283.6,Second Half
2283.7,Second Half
2283.8,Second Half
2283.9,Second Half
2284.0,Second Half
2284.1,Second Half
2284.2,Second Half
2284.3,Second Half
2284.4,Second Half
2284.5,Second Half
2284.6,Second Half
2284.7,Second Half
2284.8,Second Half
2284.9,Second Half
2285.0,Second Half
2285.1,Second Half
2285.2,Second Half
2285.3,Second Half
2285.4,Second Half
2285.5,Second Half
2285.6,Second Half
2285.7,Second Half
2285.8,Second Half
2285.9,Second Half
2286.0,Second Half
2286.1,Second Half
2286.2,Second Half
2286.3,Second Half
2286.4,Second Half
2286.5,Second Half
2286.6,Second Half
2286.7,Second Half
2286.8,Second Half
2286.9,Second Half
2287.0,Second Half
2287.1,Second Half
2287.2,Second Half
2287.3,Second Half
2287.4,Second Half
2287.5,Second Half
2287.6,Second Half
2287.7,Second Half
2287.8,Second Half
2287.9,Second Half
2288.0,Second Half
2288.1,Second Half
2288.2,Second Half
2288.3,Second Half
2288.4,Second Half
2288.5,Second Half
2288.6,Second Half
2288.7,Second Half
2288.8,Second Half
2288.9,Second Half
2289.0,Second Half
2289.1,Second Half
2289.2,Second Half
2289.3,Second Half
2289.4,Second Half
2289.5,Second Half
2289.6,Second Half
2289.7,Second Half
2289.8,Second Half
2289.9,Second Half
2290.0,Second Half
2290.1,Second Half
2290.2,Second Half
2290.3,Second Half
2290.4,Second Half
2290.5,Second Half
2290.6,Second Half
2290.7,Second Half
2290.8,Second Half
2290.9,Second Half
2291.0,Second Half
2291.1,Second Half
2291.2,Second Half
2291.3,Second Half
2291.4,Second Half
2291.5,Second Half
2291.6,Second Half
2291.7,Second Half
2291.8,Second Half
2291.9,Second Half
2292.0,Second Half
2292.1,Second Half
2292.2,Second Half
2292.3,Second Half
2292.4,Second Half
2292.5,Second Half
2292.6,Second Half
2292.7,Second Half
2292.8,Second Half
2292.9,Second Half
2293.0,Second Half
2293.1,Second Half
2293.2,Second Half
2293.3,Second Half
2293.4,Second Half
2293.5,Second Half
2293.6,Second Half
2293.7,Second Half
2293.8,Second Half
2293.9,Second Half
2294.0,Second Half
2294.1,Second Half
2294.2,Second Half
2294.3,Second Half
2294.4,Second Half
2294.5,Second Half
2294.6,Second Half
2294.7,Second Half
2294.8,Second Half
2294.9,Second Half
2295.0,Second Half
2295.1,Second Half
2295.2,Second Half
2295.3,Second Half
2295.4,Second Half
2295.5,Second Half
2295.6,Second Half
2295.7,Second Half
2295.8,Second Half
2295.9,Second Half
2296.0,Second Half
2296.1,Second Half
2296.2,Second Half
2296.3,Second Half
2296.4,Second Half
2296.5,Second Half
2296.6,Second Half
2296.7,Second Half
2296.8,Second Half
2296.9,Second Half
2297.0,Second Half
2297.1,Second Half
2297.2,Second Half
2297.3,Second Half
2297.4,Second Half
2297.5,Second Half
2297.6,Second Half
2297.7,Second Half
2297.8,Second Half
2297.9,Second Half
2298.0,Second Half
2298.1,Second Half
2298.2,Second Half
2298.3,Second Half
2298.4,Second Half
2298.5,Second Half
2298.6,Second Half
2298.7,Second Half
2298.8,Second Half
2298.9,Second Half
2299.0,Second Half
2299.1,Second Half
2299.2,Second Half
2299.3,Second Half
2299.4,Second Half
2299.5,Second Half
2299.6,Second Half
2299.7,Second Half
2299.8,Second Half
2299.9,Second Half
2300.0,Second Half
2300.1,Second Half
2300.2,Second Half
2300.3,Second Half
2300.4,Second Half
2300.5,Second Half
2300.6,Second Half
2300.7,Second Half
2300.8,Second Half
2300.9,Second Half
2301.0,Second Half
2301.1,Second Half
2301.2,Second Half
2301.3,Second Half
2301.4,Second Half
2301.5,Second Half
2301.6,Second Half
2301.7,Second Half
2301.8,Second Half
2301.9,Second Half
2302.0,Second Half
2302.1,Second Half
2302.2,Second Half
2302.3,Second Half
2302.4,Second Half
2302.5,Second Half
2302.6,Second Half
2302.7,Second Half
2302.8,Second Half
2302.9,Second Half
2303.0,Second Half
2303.1,Second Half
2303.2,Second Half
2303.3,Second Half
2303.4,Second Half
2303.5,Second Half
2303.6,Second Half
2303.7,Second Half
2303.8,Second Half
2303.9,Second Half
2304.0,Second Half
2304.1,Second Half
2304.2,Second Half
2304.3,Second Half
2304.4,Second Half
2304.5,Second Half
2304.6,Second Half
2304.7,Second Half
2304.8,Second Half
2304.9,Second Half
2305.0,Second Half
2305.1,Second Half
2305.2,Second Half
2305.3,Second Half
2305.4,Second Half
2305.5,Second Half
2305.6,Second Half
2305.7,Second Half
2305.8,Second Half
2305.9,Second Half
2306.0,Second Half
2306.1,Second Half
2306.2,Second Half
2306.3,Second Half
2306.4,Second Half
2306.5,Second Half
2306.6,Second Half
2306.7,Second Half
2306.8,Second Half
2306.9,Second Half
2307.0,Second Half
2307.1,Second Half
2307.2,Second Half
2307.3,Second Half
2307.4,Second Half
2307.5,Second Half
2307.6,Second Half
2307.7,Second Half
2307.8,Second Half
2307.9,Second Half
2308.0,Second Half
2308.1,Second Half
2308.2,Second Half
2308.3,Second Half
2308.4,Second Half
2308.5,Second Half
2308.6,Second Half
2308.7,Second Half
2308.8,Second Half
2308.9,Second Half
2309.0,Second Half
2309.1,Second Half
2309.2,Second Half
2309.3,Second Half
2309.4,Second Half
2309.5,Second Half
2309.6,Second Half
2309.7,Second Half
2309.8,Second Half
2309.9,Second Half
