Time, Half, Event, Player1, Player2,GAME TIME, XPos, YPos
11:54.8, 1, Pass, 13 Pavel Horak,  ,09:30.3, -10.52, 8.01
11:55.5, 1, Player Catch, 19 Tomas Babak,  ,09:31.0, -6.03, -0.09
11:56.2, 1, Pass, 19 Tomas Babak,  ,09:31.7, -6.51, -0.52
11:56.8, 1, Player Catch, 3 Roman Becvar,  ,09:32.3, -9.49, -9.10
11:57.3, 1, Pass, 3 Roman Becvar,  ,09:32.8, -9.72, -8.81
11:57.9, 1, Player Catch, 19 Tomas Babak,  ,09:33.4, -5.96, -0.32
11:58.8, 1, Pass, 19 Tomas Babak,  ,09:34.3, -4.96, 0.81
11:59.2, 1, Player Catch, 2 Jakub Hrstka,  ,09:34.7, -8.31, 3.21
12:00.1, 1, Pass, 2 Jakub Hrstka,  ,09:35.6, -8.67, -0.17
12:00.6, 1, Player Catch, 22 Petr Linhart,  ,09:36.1, -7.89, -4.81
12:02.1, 1, Pass, 22 Petr Linhart,  ,09:37.6, -8.71, 1.10
12:02.5, 1, Player Catch, 13 Pavel Horak,  ,09:38.0, -7.64, 4.09
12:03.3, 1, Pass, 13 Pavel Horak,  ,09:38.8, -7.89, 1.32
12:03.8, 1, Player Catch, 3 Roman Becvar,  ,09:39.3, -9.56, -6.10
12:03.9, 1, Push, 2 Jakub Hrstka,  ,09:39.4, -12.97, -1.75
12:04.0, 1, Foul, 13 Nikola Karabatic, 2 Jakub Hrstka,09:39.5, -12.85, -1.37
12:09.3, 1, Substitution, 22 Luka Karabatic, 4 Xavier Barachet,09:44.8, -4.29, 9.39
12:09.5, 1, Free Throw, 16 Thierry Omeyer,  ,09:45.0, -11.67, -0.91
12:10.1, 1, Player Catch, 13 Nikola Karabatic,  ,09:45.6, -2.96, -4.47
12:10.8, 1, Pass, 13 Nikola Karabatic,  ,09:46.3, -0.01, -4.54
12:11.4, 1, Player Catch, 18 William Accambray,  ,09:46.9, 5.98, -9.06
12:12.7, 1, Pass, 18 William Accambray,  ,09:48.2, 11.82, -6.02
12:13.4, 1, Player Catch, 21 Michael Guigou,  ,09:48.9, 16.20, -7.76
12:13.6, 1, Push, 22 Petr Linhart,  ,09:49.1, 15.96, -6.80
12:13.7, 1, Foul, 21 Michael Guigou, 22 Petr Linhart,09:49.2, 16.57, -6.92
12:17.1, 1, Time Stop,  ,  ,09:52.6, 655.35, 655.35
12:17.9, 1, 2 Minute Exclusion, 22 Petr Linhart,  ,09:52.6, 15.87, -7.55
12:30.9, 1, Substitution, 16 Martin Galia, 71 Petr Stochl,09:52.6, 4.36, 9.68
12:33.2, 1, Substitution, 4 Xavier Barachet, 22 Luka Karabatic,09:52.6, -3.79, 10.55
12:36.8, 1, Substitution, 3 Roman Becvar, 42 Jakub Szymanski,09:52.6, 3.53, 10.40
12:48.0, 1, Time Start,  ,  ,09:52.6, 655.35, 655.35
12:48.8, 1, Penatly Shot, 9 Guillaume Joli,  ,09:52.7, 13.33, -0.49
12:49.2, 1, Goal, 9 Guillaume Joli,  ,09:53.1, 13.68, 0.06
12:55.7, 1, Substitution, 42 Jakub Szymanski, 3 Roman Becvar,09:59.6, 4.68, 9.84
12:57.6, 1, Throw Off, 19 Tomas Babak,  ,10:01.5, 0.21, 0.55
12:58.1, 1, Player Catch, 13 Pavel Horak,  ,10:02.0, 1.17, 2.85
12:59.5, 1, Pass, 13 Pavel Horak,  ,10:03.4, -0.53, 3.18
13:00.2, 1, Player Catch, 2 Jakub Hrstka,  ,10:04.1, -1.72, 8.98
13:01.6, 1, Pass, 2 Jakub Hrstka,  ,10:05.5, -3.57, 8.47
13:02.0, 1, Player Catch, 13 Pavel Horak,  ,10:05.9, -3.51, 4.76
13:03.0, 1, Substitution, 71 Petr Stochl, 16 Martin Galia,10:06.9, 4.20, 10.08
13:03.3, 1, Pass, 13 Pavel Horak,  ,10:07.2, -4.87, 5.78
13:04.1, 1, Player Catch, 19 Tomas Babak,  ,10:08.0, -5.17, 0.66
13:04.5, 1, Pass, 19 Tomas Babak,  ,10:08.4, -4.87, 0.90
13:04.9, 1, Player Catch, 11 Jan Sobol,  ,10:08.8, -5.31, 1.89
13:07.4, 1, Pass, 11 Jan Sobol,  ,10:11.3, -7.74, -3.58
13:07.9, 1, Player Catch, 3 Roman Becvar,  ,10:11.8, -7.39, -7.52
13:08.8, 1, Pass, 3 Roman Becvar,  ,10:12.7, -7.59, -8.09
13:09.5, 1, Player Catch, 19 Tomas Babak,  ,10:13.4, -5.57, 0.07
13:10.2, 1, Pass, 19 Tomas Babak,  ,10:14.1, -5.07, 1.35
13:10.8, 1, Player Catch, 13 Pavel Horak,  ,10:14.7, -11.00, 8.53
13:11.8, 1, Pass, 13 Pavel Horak,  ,10:15.7, -12.33, 7.46
13:12.3, 1, Player Catch, 19 Tomas Babak,  ,10:16.2, -6.97, 1.45
13:13.0, 1, Pass, 19 Tomas Babak,  ,10:16.9, -7.38, 0.01
13:13.6, 1, Player Catch, 3 Roman Becvar,  ,10:17.5, -9.59, -7.89
13:14.0, 1, Pass, 3 Roman Becvar,  ,10:17.9, -9.47, -7.39
13:14.5, 1, Player Catch, 19 Tomas Babak,  ,10:18.4, -6.19, -0.09
13:15.2, 1, Pass, 19 Tomas Babak,  ,10:19.1, -5.55, 0.68
13:15.8, 1, Player Catch, 11 Jan Sobol,  ,10:19.7, -8.66, -3.57
13:16.3, 1, Pass, 11 Jan Sobol,  ,10:20.2, -8.96, -1.86
13:16.7, 1, Player Catch, 2 Jakub Hrstka,  ,10:20.6, -8.20, 1.07
13:17.2, 1, Pass, 2 Jakub Hrstka,  ,10:21.1, -8.87, -0.55
13:17.7, 1, Player Catch, 3 Roman Becvar,  ,10:21.6, -7.50, -9.07
13:18.2, 1, Pass, 3 Roman Becvar,  ,10:22.1, -7.43, -8.58
13:18.8, 1, Player Catch, 19 Tomas Babak,  ,10:22.7, -6.61, 0.94
13:19.4, 1, Pass, 19 Tomas Babak,  ,10:23.3, -8.01, 2.82
13:19.8, 1, Player Catch, 13 Pavel Horak,  ,10:23.7, -6.92, 4.15
13:21.0, 1, Pass, 13 Pavel Horak,  ,10:24.9, -9.01, -0.68
13:21.6, 1, Player Catch, 3 Roman Becvar,  ,10:25.5, -11.01, -6.05
13:22.2, 1, Pass, 3 Roman Becvar,  ,10:26.1, -12.19, -6.65
13:22.8, 1, Player Catch, 11 Jan Sobol,  ,10:26.7, -18.57, -8.72
13:24.6, 1, Push, 21 Michael Guigou,  ,10:28.5, -14.84, -6.95
13:24.7, 1, Foul, 11 Jan Sobol, 21 Michael Guigou,10:28.6, -13.93, -7.19
13:30.6, 1, Free Throw, 11 Jan Sobol,  ,10:34.5, -12.46, -6.60
13:31.1, 1, Player Catch, 3 Roman Becvar,  ,10:35.0, -8.83, -7.90
13:31.6, 1, Pass, 3 Roman Becvar,  ,10:35.5, -8.79, -7.69
13:32.1, 1, Player Catch, 19 Tomas Babak,  ,10:36.0, -5.54, -0.36
13:33.0, 1, Pass, 19 Tomas Babak,  ,10:36.9, -5.10, 0.44
13:33.4, 1, Player Catch, 2 Jakub Hrstka,  ,10:37.3, -9.30, 3.91
13:35.0, 1, Pass, 2 Jakub Hrstka,  ,10:38.9, -8.70, -1.84
13:35.4, 1, Player Catch, 11 Jan Sobol,  ,10:39.3, -8.76, -5.66
13:36.5, 1, Pass, 11 Jan Sobol,  ,10:40.4, -9.62, -1.84
13:37.0, 1, Player Catch, 19 Tomas Babak,  ,10:40.9, -7.72, 4.80
13:38.0, 1, Tackle, 19 Tomas Babak, 9 Guillaume Joli,10:41.9, -9.19, 4.44
13:39.0, 1, Pass, 19 Tomas Babak,  ,10:42.9, -10.57, 3.24
13:39.4, 1, Player Catch, 3 Roman Becvar,  ,10:43.3, -8.75, -3.90
13:40.4, 1, Shot, 3 Roman Becvar,  ,10:44.3, -11.38, -0.34
13:40.6, 1, Block, 13 Nikola Karabatic,  ,10:44.5, -13.67, 0.01
13:42.3, 1, Pick Up, 13 Pavel Horak,  ,10:46.2, -7.41, -2.17
13:44.2, 1, Pass, 13 Pavel Horak,  ,10:48.1, -10.03, -4.75
13:44.6, 1, Player Catch, 11 Jan Sobol,  ,10:48.5, -13.75, -9.40
13:46.7, 1, Tackle, 11 Jan Sobol, 18 William Accambray,10:50.6, -14.47, -7.28
13:46.8, 1, Foul, 11 Jan Sobol, 18 William Accambray,10:50.7, -14.58, -7.29
13:50.0, 1, Free Throw, 11 Jan Sobol,  ,10:53.9, -14.44, -8.46
13:50.4, 1, Player Catch, 13 Pavel Horak,  ,10:54.3, -11.01, -6.17
13:53.8, 1, Pass, 13 Pavel Horak,  ,10:57.7, -9.36, 0.74
13:54.4, 1, Player Catch, 19 Tomas Babak,  ,10:58.3, -12.23, 7.44
13:54.8, 1, Pass, 19 Tomas Babak,  ,10:58.7, -13.43, 6.80
13:55.4, 1, Player Catch, 2 Jakub Hrstka,  ,10:59.3, -19.35, 8.69
13:56.5, 1, Shot, 2 Jakub Hrstka,  ,11:00.4, -18.14, 4.96
13:56.7, 1, Goalkeeper Save, 16 Thierry Omeyer,  ,11:00.6, -19.06, 2.11
13:57.2, 1, Ball Out of Play,  ,  ,11:01.1, -0.21, 0.04
13:59.1, 1, Substitution, 3 Roman Becvar, 42 Jakub Szymanski,11:03.0, 1.98, 9.42
14:00.4, 1, Goalkeeper Throw, 16 Thierry Omeyer,  ,11:04.3, -18.43, 5.23
14:01.0, 1, Substitution, 22 Luka Karabatic, 4 Xavier Barachet,11:04.9, -3.93, 10.15
14:01.4, 1, Player Catch, 13 Nikola Karabatic,  ,11:05.3, -6.71, -3.00
14:02.4, 1, Pass, 13 Nikola Karabatic,  ,11:06.3, -3.99, -3.33
14:03.0, 1, Player Catch, 18 William Accambray,  ,11:06.9, 0.58, -8.26
14:03.7, 1, Pass, 18 William Accambray,  ,11:07.6, 1.70, -8.33
14:04.3, 1, Player Catch, 21 Michael Guigou,  ,11:08.2, 6.42, -8.97
14:09.4, 1, Pass, 21 Michael Guigou,  ,11:13.3, 13.76, -7.33
14:10.0, 1, Player Catch, 13 Nikola Karabatic,  ,11:13.9, 9.50, -8.10
14:11.2, 1, Pass, 13 Nikola Karabatic,  ,11:15.1, 9.49, -8.04
14:11.8, 1, Player Catch, 18 William Accambray,  ,11:15.7, 5.29, -1.86
14:13.1, 1, Pass, 18 William Accambray,  ,11:17.0, 5.45, -0.51
14:14.1, 1, Player Catch, 4 Xavier Barachet,  ,11:18.0, 9.40, 8.16
14:15.1, 1, Pass, 4 Xavier Barachet,  ,11:19.0, 8.90, 7.79
14:15.7, 1, Player Catch, 18 William Accambray,  ,11:19.6, 7.61, 0.67
14:16.1, 1, Pass, 18 William Accambray,  ,11:20.0, 8.52, 0.36
14:16.8, 1, Player Catch, 13 Nikola Karabatic,  ,11:20.7, 8.55, -6.42
14:17.6, 1, Pass, 13 Nikola Karabatic,  ,11:21.5, 8.85, -6.96
14:18.3, 1, Player Catch, 21 Michael Guigou,  ,11:22.2, 16.18, -9.02
14:19.0, 1, Pass, 21 Michael Guigou,  ,11:22.9, 17.27, -8.41
14:19.6, 1, Player Catch, 13 Nikola Karabatic,  ,11:23.5, 9.17, -7.46
14:21.5, 1, Pass, 13 Nikola Karabatic,  ,11:25.4, 10.96, -3.71
14:22.0, 1, Player Catch, 4 Xavier Barachet,  ,11:25.9, 11.50, 2.90
14:22.4, 1, Push, 4 Xavier Barachet,  ,11:26.3, 12.83, 2.18
14:22.5, 1, Foul, 2 Jakub Hrstka, 4 Xavier Barachet,11:26.4, 13.63, 3.10
14:28.4, 1, Substitution, 42 Jakub Szymanski, 3 Roman Becvar,11:32.3, 4.59, 10.00
14:29.4, 1, Free Throw, 16 Martin Galia,  ,11:33.3, 13.67, 3.19
14:29.8, 1, Player Catch, 19 Tomas Babak,  ,11:33.7, 9.56, 2.13
14:30.5, 1, Pass, 19 Tomas Babak,  ,11:34.4, 8.98, 1.83
14:30.7, 1, Substitution, 4 Xavier Barachet, 22 Luka Karabatic,11:34.6, -2.06, 10.22
14:31.0, 1, Player Catch, 13 Pavel Horak,  ,11:34.9, 7.00, -0.91
14:34.1, 1, Pass, 13 Pavel Horak,  ,11:38.0, 4.13, 2.84
14:34.6, 1, Player Catch, 2 Jakub Hrstka,  ,11:38.5, 2.01, 7.84
14:36.8, 1, Pass, 2 Jakub Hrstka,  ,11:40.7, -1.83, 8.22
14:37.3, 1, Player Catch, 13 Pavel Horak,  ,11:41.2, -0.83, 5.01
14:38.2, 1, Pass, 13 Pavel Horak,  ,11:42.1, -2.05, 5.31
14:38.7, 1, Player Catch, 19 Tomas Babak,  ,11:42.6, -3.39, 0.97
14:39.6, 1, Pass, 19 Tomas Babak,  ,11:43.5, -4.59, 0.05
14:40.4, 1, Player Catch, 3 Roman Becvar,  ,11:44.3, -6.27, -6.30
14:41.4, 1, Pass, 3 Roman Becvar,  ,11:45.3, -7.29, -6.07
14:41.8, 1, Player Catch, 11 Jan Sobol,  ,11:45.7, -10.23, -9.46
14:43.8, 1, Pass, 11 Jan Sobol,  ,11:47.7, -11.47, -9.59
14:44.1, 1, Player Catch, 3 Roman Becvar,  ,11:48.0, -9.80, -8.09
14:45.0, 1, Pass, 3 Roman Becvar,  ,11:48.9, -9.18, -8.26
14:45.8, 1, Player Catch, 19 Tomas Babak,  ,11:49.7, -5.39, 1.18
14:46.6, 1, Pass, 19 Tomas Babak,  ,11:50.5, -5.62, 2.41
14:47.2, 1, Player Catch, 13 Pavel Horak,  ,11:51.1, -10.93, 8.37
14:48.0, 1, Pass, 13 Pavel Horak,  ,11:51.9, -11.19, 8.31
14:48.6, 1, Player Catch, 19 Tomas Babak,  ,11:52.5, -6.62, 3.12
14:48.8, 1, Substitution, 22 Petr Linhart, 23 Leos Petrovsky,11:52.7, 3.15, 10.11
14:50.9, 1, Pass, 19 Tomas Babak,  ,11:54.8, -6.56, -0.17
14:51.5, 1, Player Catch, 3 Roman Becvar,  ,11:55.4, -8.97, -8.33
14:52.0, 1, Pass, 3 Roman Becvar,  ,11:55.9, -8.73, -8.19
14:52.4, 1, Player Catch, 19 Tomas Babak,  ,11:56.3, -8.12, -1.19
14:53.0, 1, Pass, 19 Tomas Babak,  ,11:56.9, -9.15, 0.20
14:53.4, 1, Player Catch, 23 Leos Petrovsky,  ,11:57.3, -8.35, 2.55
14:55.0, 1, Pass, 23 Leos Petrovsky,  ,11:58.9, -8.58, -4.35
14:55.3, 1, Player Catch, 3 Roman Becvar,  ,11:59.2, -7.26, -7.94
14:56.5, 1, Pass, 3 Roman Becvar,  ,12:00.4, -10.05, -5.71
14:56.9, 1, Player Catch, 13 Pavel Horak,  ,12:00.8, -7.48, 0.27
14:57.5, 1, Pass, 13 Pavel Horak,  ,12:01.4, -7.77, 1.02
14:57.9, 1, Player Catch, 19 Tomas Babak,  ,12:01.8, -10.33, 6.13
14:58.6, 1, Pass, 19 Tomas Babak,  ,12:02.5, -11.88, 3.13
14:59.0, 1, Player Catch, 13 Pavel Horak,  ,12:02.9, -8.72, -1.32
14:59.9, 1, Pass, 13 Pavel Horak,  ,12:03.8, -10.82, -3.79
15:00.1, 1, Player Catch, 3 Roman Becvar,  ,12:04.0, -13.56, -7.22
15:01.2, 1, Shot, 3 Roman Becvar,  ,12:05.1, -16.91, -4.93
15:01.9, 1, Goal, 3 Roman Becvar,  ,12:05.8, -18.19, -4.87
15:04.1, 1, Time Stop,  ,  ,12:08.0, 655.35, 655.35
15:05.3, 1, 2 Minute Exclusion, 18 William Accambray,  ,12:08.0, -14.78, -5.33
15:09.9, 1, Substitution, 3 Roman Becvar, 42 Jakub Szymanski,12:08.0, 4.82, 9.83
15:17.2, 1, Substitution, 22 Luka Karabatic, 4 Xavier Barachet,12:08.0, -4.40, 10.96
15:22.6, 1, Throw Off, 20 Cedric Sorhaindo,  ,12:08.0, 0.18, -0.76
15:22.9, 1, Time Start,  ,  ,12:08.0, 655.35, 655.35
15:23.1, 1, Player Catch, 13 Nikola Karabatic,  ,12:08.1, -1.22, -1.41
15:24.6, 1, Pass, 13 Nikola Karabatic,  ,12:09.6, -0.03, -1.89
15:25.2, 1, Player Catch, 21 Michael Guigou,  ,12:10.2, -0.56, -4.68
15:28.0, 1, Pass, 21 Michael Guigou,  ,12:13.0, 2.62, -6.35
15:28.5, 1, Player Catch, 13 Nikola Karabatic,  ,12:13.5, 1.57, -2.92
15:29.5, 1, Pass, 13 Nikola Karabatic,  ,12:14.5, 1.03, -3.24
15:30.1, 1, Player Catch, 4 Xavier Barachet,  ,12:15.1, 4.86, 3.82
15:31.0, 1, Pass, 4 Xavier Barachet,  ,12:16.0, 4.64, 3.93
15:31.4, 1, Player Catch, 9 Guillaume Joli,  ,12:16.4, 5.41, 6.51
15:32.2, 1, Pass, 9 Guillaume Joli,  ,12:17.2, 6.40, 7.20
15:32.6, 1, Player Catch, 20 Cedric Sorhaindo,  ,12:17.6, 11.21, 8.58
15:33.2, 1, Pass, 20 Cedric Sorhaindo,  ,12:18.2, 11.10, 8.65
15:33.6, 1, Player Catch, 9 Guillaume Joli,  ,12:18.6, 7.32, 8.04
15:34.5, 1, Pass, 9 Guillaume Joli,  ,12:19.5, 7.88, 7.88
15:35.0, 1, Player Catch, 4 Xavier Barachet,  ,12:20.0, 7.01, 2.06
